Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1991","1991","tonnes","50000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1992","1992","tonnes","48000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1993","1993","tonnes","45000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1994","1994","tonnes","40000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1995","1995","tonnes","41094","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1996","1996","tonnes","40285","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1997","1997","tonnes","39929","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1998","1998","tonnes","39252","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1999","1999","tonnes","48940","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2000","2000","tonnes","50607","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2001","2001","tonnes","60425","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2002","2002","tonnes","58263","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2003","2003","tonnes","56011","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2004","2004","tonnes","60000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2005","2005","tonnes","48125","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2006","2006","tonnes","42000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2007","2007","tonnes","40000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2008","2008","tonnes","40416","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2009","2009","tonnes","37000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2010","2010","tonnes","38242","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2011","2011","tonnes","37545","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2012","2012","tonnes","34000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2013","2013","tonnes","36542","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2014","2014","tonnes","36793","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2015","2015","tonnes","31424","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2016","2016","tonnes","28537","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2017","2017","tonnes","26516","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2018","2018","tonnes","","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01345","Peaches and nectarines","2018","2018","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01345","Peaches and nectarines","2019","2019","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01345","Peaches and nectarines","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01345","Peaches and nectarines","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01345","Peaches and nectarines","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01345","Peaches and nectarines","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1991","1991","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1992","1992","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1993","1993","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1994","1994","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1995","1995","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1996","1996","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1997","1997","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1998","1998","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","1999","1999","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2000","2000","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2001","2001","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2002","2002","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2003","2003","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2004","2004","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2005","2005","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2006","2006","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2007","2007","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2008","2008","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2009","2009","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2010","2010","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2011","2011","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2012","2012","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2013","2013","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2014","2014","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2015","2015","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2016","2016","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2017","2017","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01342.01","Pears","2018","2018","ha","","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1977","1977","tonnes","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1978","1978","tonnes","200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1979","1979","tonnes","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1980","1980","tonnes","200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1981","1981","tonnes","200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1982","1982","tonnes","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1983","1983","tonnes","65","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1984","1984","tonnes","60","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01342.01","Pears","1985","1985","tonnes","50","A","Official figure"
