,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
234,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2003,2003,Head,5200.0,T,Unofficial figure
235,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2004,2004,Head,5100.0,A,Official figure
236,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2005,2005,Head,5077.0,A,Official figure
237,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2006,2006,Head,5880.0,T,Unofficial figure
238,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2007,2007,Head,6048.0,T,Unofficial figure
239,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2008,2008,Head,7600.0,T,Unofficial figure
240,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2009,2009,Head,7600.0,T,Unofficial figure
241,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2010,2010,Head,6500.0,T,Unofficial figure
242,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2011,2011,Head,7700.0,T,Unofficial figure
243,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2012,2012,Head,8600.0,T,Unofficial figure
244,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2013,2013,Head,7000.0,T,Unofficial figure
245,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2014,2014,Head,6900.0,T,Unofficial figure
246,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2015,2015,Head,7700.0,T,Unofficial figure
247,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2016,2016,Head,8000.0,T,Unofficial figure
248,QCL,Crops and livestock products,372,Ireland,5111,Stocks,02132,Asses,2017,2017,Head,7482.0,I,Imputed value
250,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01311,Avocados,2018,2018,ha,0.0,A,Official figure
251,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01311,Avocados,2019,2019,ha,0.0,A,Official figure
252,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01311,Avocados,2020,2020,ha,0.0,A,Official figure
253,QCL,Crops and livestock products,372,Ireland,5510,Production,01311,Avocados,2018,2018,tonnes,0.0,A,Official figure
254,QCL,Crops and livestock products,372,Ireland,5510,Production,01311,Avocados,2019,2019,tonnes,0.0,A,Official figure
255,QCL,Crops and livestock products,372,Ireland,5510,Production,01311,Avocados,2020,2020,tonnes,0.0,A,Official figure
256,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01312,Bananas,2018,2018,ha,0.0,A,Official figure
257,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01312,Bananas,2019,2019,ha,0.0,A,Official figure
258,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01312,Bananas,2020,2020,ha,0.0,A,Official figure
259,QCL,Crops and livestock products,372,Ireland,5510,Production,01312,Bananas,2018,2018,tonnes,0.0,A,Official figure
260,QCL,Crops and livestock products,372,Ireland,5510,Production,01312,Bananas,2019,2019,tonnes,0.0,A,Official figure
261,QCL,Crops and livestock products,372,Ireland,5510,Production,01312,Bananas,2020,2020,tonnes,0.0,A,Official figure
262,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1961,1961,ha,146373.0,A,Official figure
263,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1962,1962,ha,164219.0,A,Official figure
264,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1963,1963,ha,173608.0,A,Official figure
265,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1964,1964,ha,183644.0,A,Official figure
266,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1965,1965,ha,187790.0,A,Official figure
267,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1966,1966,ha,186760.0,A,Official figure
268,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1967,1967,ha,182590.0,A,Official figure
269,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1968,1968,ha,183320.0,A,Official figure
270,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1969,1969,ha,198374.0,A,Official figure
271,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1970,1970,ha,214278.0,A,Official figure
272,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1971,1971,ha,235200.0,A,Official figure
273,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1972,1972,ha,251636.0,A,Official figure
274,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1973,1973,ha,242814.0,A,Official figure
275,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1974,1974,ha,246254.0,A,Official figure
276,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1975,1975,ha,245122.0,A,Official figure
277,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1976,1976,ha,258799.0,A,Official figure
278,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1977,1977,ha,289200.0,A,Official figure
279,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1978,1978,ha,307200.0,A,Official figure
280,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1979,1979,ha,323670.0,A,Official figure
281,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1980,1980,ha,366300.0,A,Official figure
282,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1981,1981,ha,356600.0,A,Official figure
283,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1982,1982,ha,332400.0,A,Official figure
284,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1983,1983,ha,313400.0,A,Official figure
285,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1984,1984,ha,304300.0,A,Official figure
286,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1985,1985,ha,298400.0,A,Official figure
287,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1986,1986,ha,265000.0,A,Official figure
288,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1987,1987,ha,255000.0,A,Official figure
289,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1988,1988,ha,242500.0,A,Official figure
290,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1989,1989,ha,236500.0,A,Official figure
291,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1990,1990,ha,206600.0,A,Official figure
292,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1991,1991,ha,193400.0,A,Official figure
293,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1992,1992,ha,184400.0,A,Official figure
294,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1993,1993,ha,180800.0,A,Official figure
295,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1994,1994,ha,169700.0,A,Official figure
296,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1995,1995,ha,178600.0,A,Official figure
297,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1996,1996,ha,181400.0,A,Official figure
298,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1997,1997,ha,189800.0,A,Official figure
299,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1998,1998,ha,190700.0,A,Official figure
300,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,1999,1999,ha,192000.0,A,Official figure
301,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2000,2000,ha,182300.0,A,Official figure
302,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2001,2001,ha,182000.0,A,Official figure
303,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2002,2002,ha,176000.0,A,Official figure
304,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2003,2003,ha,183100.0,A,Official figure
305,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2004,2004,ha,183700.0,A,Official figure
306,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2005,2005,ha,164400.0,A,Official figure
307,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2006,2006,ha,167000.0,A,Official figure
308,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2007,2007,ha,167500.0,A,Official figure
309,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2008,2008,ha,187200.0,A,Official figure
310,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2009,2009,ha,193600.0,A,Official figure
311,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2010,2010,ha,174800.0,A,Official figure
312,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2011,2011,ha,180600.0,A,Official figure
313,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2012,2012,ha,192800.0,A,Official figure
314,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2013,2013,ha,219400.0,A,Official figure
315,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2014,2014,ha,215700.0,A,Official figure
316,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2015,2015,ha,202800.0,A,Official figure
317,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2016,2016,ha,189200.0,A,Official figure
318,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2017,2017,ha,180186.0,A,Official figure
319,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2018,2018,ha,185210.0,A,Official figure
320,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2019,2019,ha,179360.0,A,Official figure
321,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,0115,Barley,2020,2020,ha,193180.0,A,Official figure
322,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1961,1961,hg/ha,35211.0,E,Estimated value
323,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1962,1962,hg/ha,36731.0,E,Estimated value
324,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1963,1963,hg/ha,33921.0,E,Estimated value
325,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1964,1964,hg/ha,29987.0,E,Estimated value
326,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1965,1965,hg/ha,32788.0,E,Estimated value
327,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1966,1966,hg/ha,34172.0,E,Estimated value
328,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1967,1967,hg/ha,37061.0,E,Estimated value
329,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1968,1968,hg/ha,41043.0,E,Estimated value
330,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1969,1969,hg/ha,39723.0,E,Estimated value
331,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1970,1970,hg/ha,36495.0,E,Estimated value
332,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1971,1971,hg/ha,42177.0,E,Estimated value
333,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1972,1972,hg/ha,38989.0,E,Estimated value
334,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1973,1973,hg/ha,37255.0,E,Estimated value
335,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1974,1974,hg/ha,42152.0,E,Estimated value
336,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1975,1975,hg/ha,41571.0,E,Estimated value
337,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1976,1976,hg/ha,35626.0,E,Estimated value
338,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1977,1977,hg/ha,49965.0,E,Estimated value
339,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1978,1978,hg/ha,45443.0,E,Estimated value
340,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1979,1979,hg/ha,48135.0,E,Estimated value
341,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1980,1980,hg/ha,46437.0,E,Estimated value
342,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1981,1981,hg/ha,46831.0,E,Estimated value
343,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1982,1982,hg/ha,50421.0,E,Estimated value
344,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1983,1983,hg/ha,47958.0,E,Estimated value
345,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1984,1984,hg/ha,58166.0,E,Estimated value
346,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1985,1985,hg/ha,50067.0,E,Estimated value
347,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1986,1986,hg/ha,53887.0,E,Estimated value
348,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1987,1987,hg/ha,62706.0,E,Estimated value
349,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1988,1988,hg/ha,60825.0,E,Estimated value
350,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1989,1989,hg/ha,56025.0,E,Estimated value
351,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1990,1990,hg/ha,59197.0,E,Estimated value
352,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1991,1991,hg/ha,59359.0,E,Estimated value
353,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1992,1992,hg/ha,63341.0,E,Estimated value
354,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1993,1993,hg/ha,52987.0,E,Estimated value
355,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1994,1994,hg/ha,53624.0,E,Estimated value
356,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1995,1995,hg/ha,60694.0,E,Estimated value
357,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1996,1996,hg/ha,67530.0,E,Estimated value
358,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1997,1997,hg/ha,57271.0,E,Estimated value
359,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1998,1998,hg/ha,56266.0,E,Estimated value
360,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,1999,1999,hg/ha,66563.0,E,Estimated value
361,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2000,2000,hg/ha,71854.0,E,Estimated value
362,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2001,2001,hg/ha,70176.0,E,Estimated value
363,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2002,2002,hg/ha,54705.0,E,Estimated value
364,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2003,2003,hg/ha,65412.0,E,Estimated value
365,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2004,2004,hg/ha,72216.0,E,Estimated value
366,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2005,2005,hg/ha,62311.0,E,Estimated value
367,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2006,2006,hg/ha,68078.0,E,Estimated value
368,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2007,2007,hg/ha,67134.0,E,Estimated value
369,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2008,2008,hg/ha,69129.0,E,Estimated value
370,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2009,2009,hg/ha,63394.0,E,Estimated value
371,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2010,2010,hg/ha,69971.0,E,Estimated value
372,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2011,2011,hg/ha,78184.0,E,Estimated value
373,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2012,2012,hg/ha,65389.0,E,Estimated value
374,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2013,2013,hg/ha,75789.0,E,Estimated value
375,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2014,2014,hg/ha,80260.0,E,Estimated value
376,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2015,2015,hg/ha,85759.0,E,Estimated value
377,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2016,2016,hg/ha,78219.0,E,Estimated value
378,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2017,2017,hg/ha,83570.0,E,Estimated value
379,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2018,2018,hg/ha,63796.0,E,Estimated value
380,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2019,2019,hg/ha,82493.0,E,Estimated value
381,QCL,Crops and livestock products,372,Ireland,5419,Yield,0115,Barley,2020,2020,hg/ha,69752.0,E,Estimated value
382,QCL,Crops and livestock products,372,Ireland,5510,Production,0115,Barley,1961,1961,tonnes,515400.0,A,Official figure
